game,clip,frame_path,label_path,frame_name,visibility,x,y,status,split
game1,Clip6,../Dataset/game1/Clip6/0001.jpg,../Dataset/game1/Clip6/Label.csv,0001.jpg,1,727.0,500.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0002.jpg,../Dataset/game1/Clip6/Label.csv,0002.jpg,1,736.0,497.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0003.jpg,../Dataset/game1/Clip6/Label.csv,0003.jpg,1,750.0,490.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0004.jpg,../Dataset/game1/Clip6/Label.csv,0004.jpg,1,765.0,476.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0005.jpg,../Dataset/game1/Clip6/Label.csv,0005.jpg,1,775.0,462.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0006.jpg,../Dataset/game1/Clip6/Label.csv,0006.jpg,1,782.0,440.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0007.jpg,../Dataset/game1/Clip6/Label.csv,0007.jpg,1,782.0,418.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0008.jpg,../Dataset/game1/Clip6/Label.csv,0008.jpg,1,778.0,399.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0009.jpg,../Dataset/game1/Clip6/Label.csv,0009.jpg,1,776.0,381.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0010.jpg,../Dataset/game1/Clip6/Label.csv,0010.jpg,1,772.0,363.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0011.jpg,../Dataset/game1/Clip6/Label.csv,0011.jpg,1,768.0,348.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0012.jpg,../Dataset/game1/Clip6/Label.csv,0012.jpg,1,765.0,334.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0013.jpg,../Dataset/game1/Clip6/Label.csv,0013.jpg,1,761.0,322.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0014.jpg,../Dataset/game1/Clip6/Label.csv,0014.jpg,1,759.0,311.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0015.jpg,../Dataset/game1/Clip6/Label.csv,0015.jpg,1,755.0,300.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0016.jpg,../Dataset/game1/Clip6/Label.csv,0016.jpg,1,750.0,290.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0017.jpg,../Dataset/game1/Clip6/Label.csv,0017.jpg,1,747.0,284.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0018.jpg,../Dataset/game1/Clip6/Label.csv,0018.jpg,1,745.0,277.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0019.jpg,../Dataset/game1/Clip6/Label.csv,0019.jpg,1,741.0,274.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0020.jpg,../Dataset/game1/Clip6/Label.csv,0020.jpg,1,737.0,268.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0021.jpg,../Dataset/game1/Clip6/Label.csv,0021.jpg,1,733.0,265.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0022.jpg,../Dataset/game1/Clip6/Label.csv,0022.jpg,1,731.0,265.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0023.jpg,../Dataset/game1/Clip6/Label.csv,0023.jpg,1,726.0,265.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0024.jpg,../Dataset/game1/Clip6/Label.csv,0024.jpg,1,723.0,265.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0025.jpg,../Dataset/game1/Clip6/Label.csv,0025.jpg,1,721.0,268.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0026.jpg,../Dataset/game1/Clip6/Label.csv,0026.jpg,1,715.0,270.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0027.jpg,../Dataset/game1/Clip6/Label.csv,0027.jpg,1,713.0,276.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0028.jpg,../Dataset/game1/Clip6/Label.csv,0028.jpg,1,709.0,281.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0029.jpg,../Dataset/game1/Clip6/Label.csv,0029.jpg,1,706.0,290.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0030.jpg,../Dataset/game1/Clip6/Label.csv,0030.jpg,1,702.0,300.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0031.jpg,../Dataset/game1/Clip6/Label.csv,0031.jpg,1,698.0,306.0,1,train
game1,Clip6,../Dataset/game1/Clip6/0032.jpg,../Dataset/game1/Clip6/Label.csv,0032.jpg,1,686.0,290.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0033.jpg,../Dataset/game1/Clip6/Label.csv,0033.jpg,1,675.0,271.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0034.jpg,../Dataset/game1/Clip6/Label.csv,0034.jpg,1,667.0,260.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0035.jpg,../Dataset/game1/Clip6/Label.csv,0035.jpg,2,659.0,249.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0036.jpg,../Dataset/game1/Clip6/Label.csv,0036.jpg,2,652.0,243.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0037.jpg,../Dataset/game1/Clip6/Label.csv,0037.jpg,2,649.0,241.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0038.jpg,../Dataset/game1/Clip6/Label.csv,0038.jpg,2,641.0,236.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0039.jpg,../Dataset/game1/Clip6/Label.csv,0039.jpg,1,637.0,235.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0040.jpg,../Dataset/game1/Clip6/Label.csv,0040.jpg,1,633.0,235.0,2,train
game1,Clip6,../Dataset/game1/Clip6/0041.jpg,../Dataset/game1/Clip6/Label.csv,0041.jpg,1,629.0,210.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0042.jpg,../Dataset/game1/Clip6/Label.csv,0042.jpg,1,625.0,193.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0043.jpg,../Dataset/game1/Clip6/Label.csv,0043.jpg,2,624.0,176.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0044.jpg,../Dataset/game1/Clip6/Label.csv,0044.jpg,1,618.0,159.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0045.jpg,../Dataset/game1/Clip6/Label.csv,0045.jpg,2,616.0,145.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0046.jpg,../Dataset/game1/Clip6/Label.csv,0046.jpg,1,614.0,135.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0047.jpg,../Dataset/game1/Clip6/Label.csv,0047.jpg,1,612.0,127.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0048.jpg,../Dataset/game1/Clip6/Label.csv,0048.jpg,1,606.0,118.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0049.jpg,../Dataset/game1/Clip6/Label.csv,0049.jpg,1,604.0,114.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0050.jpg,../Dataset/game1/Clip6/Label.csv,0050.jpg,1,602.0,110.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0051.jpg,../Dataset/game1/Clip6/Label.csv,0051.jpg,1,599.0,105.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0052.jpg,../Dataset/game1/Clip6/Label.csv,0052.jpg,1,597.0,102.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0053.jpg,../Dataset/game1/Clip6/Label.csv,0053.jpg,1,593.0,102.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0054.jpg,../Dataset/game1/Clip6/Label.csv,0054.jpg,1,590.0,101.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0055.jpg,../Dataset/game1/Clip6/Label.csv,0055.jpg,1,589.0,102.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0056.jpg,../Dataset/game1/Clip6/Label.csv,0056.jpg,1,585.0,102.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0057.jpg,../Dataset/game1/Clip6/Label.csv,0057.jpg,1,583.0,105.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0058.jpg,../Dataset/game1/Clip6/Label.csv,0058.jpg,2,580.0,108.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0059.jpg,../Dataset/game1/Clip6/Label.csv,0059.jpg,2,579.0,109.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0060.jpg,../Dataset/game1/Clip6/Label.csv,0060.jpg,2,579.0,110.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0061.jpg,../Dataset/game1/Clip6/Label.csv,0061.jpg,2,575.0,112.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0062.jpg,../Dataset/game1/Clip6/Label.csv,0062.jpg,1,575.0,117.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0063.jpg,../Dataset/game1/Clip6/Label.csv,0063.jpg,1,574.0,119.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0064.jpg,../Dataset/game1/Clip6/Label.csv,0064.jpg,1,574.0,123.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0065.jpg,../Dataset/game1/Clip6/Label.csv,0065.jpg,1,572.0,127.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0066.jpg,../Dataset/game1/Clip6/Label.csv,0066.jpg,1,571.0,132.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0067.jpg,../Dataset/game1/Clip6/Label.csv,0067.jpg,1,571.0,129.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0068.jpg,../Dataset/game1/Clip6/Label.csv,0068.jpg,1,570.0,132.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0069.jpg,../Dataset/game1/Clip6/Label.csv,0069.jpg,1,570.0,133.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0070.jpg,../Dataset/game1/Clip6/Label.csv,0070.jpg,1,568.0,136.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0071.jpg,../Dataset/game1/Clip6/Label.csv,0071.jpg,1,567.0,137.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0072.jpg,../Dataset/game1/Clip6/Label.csv,0072.jpg,1,564.0,141.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0073.jpg,../Dataset/game1/Clip6/Label.csv,0073.jpg,2,563.0,145.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0074.jpg,../Dataset/game1/Clip6/Label.csv,0074.jpg,2,563.0,149.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0075.jpg,../Dataset/game1/Clip6/Label.csv,0075.jpg,2,563.0,149.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0076.jpg,../Dataset/game1/Clip6/Label.csv,0076.jpg,2,562.0,147.0,0,train
game1,Clip6,../Dataset/game1/Clip6/0077.jpg,../Dataset/game1/Clip6/Label.csv,0077.jpg,2,563.0,148.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0000.jpg,../Dataset/game1/Clip12/Label.csv,0000.jpg,1,719.0,464.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0001.jpg,../Dataset/game1/Clip12/Label.csv,0001.jpg,1,720.0,458.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0002.jpg,../Dataset/game1/Clip12/Label.csv,0002.jpg,1,722.0,449.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0003.jpg,../Dataset/game1/Clip12/Label.csv,0003.jpg,1,724.0,434.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0004.jpg,../Dataset/game1/Clip12/Label.csv,0004.jpg,1,723.0,418.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0005.jpg,../Dataset/game1/Clip12/Label.csv,0005.jpg,1,723.0,402.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0006.jpg,../Dataset/game1/Clip12/Label.csv,0006.jpg,1,721.0,383.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0007.jpg,../Dataset/game1/Clip12/Label.csv,0007.jpg,1,720.0,367.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0008.jpg,../Dataset/game1/Clip12/Label.csv,0008.jpg,1,719.0,350.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0009.jpg,../Dataset/game1/Clip12/Label.csv,0009.jpg,1,718.0,336.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0010.jpg,../Dataset/game1/Clip12/Label.csv,0010.jpg,1,717.0,323.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0011.jpg,../Dataset/game1/Clip12/Label.csv,0011.jpg,1,715.0,312.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0012.jpg,../Dataset/game1/Clip12/Label.csv,0012.jpg,1,714.0,302.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0013.jpg,../Dataset/game1/Clip12/Label.csv,0013.jpg,1,713.0,293.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0014.jpg,../Dataset/game1/Clip12/Label.csv,0014.jpg,2,711.0,287.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0015.jpg,../Dataset/game1/Clip12/Label.csv,0015.jpg,2,710.0,280.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0016.jpg,../Dataset/game1/Clip12/Label.csv,0016.jpg,1,708.0,274.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0017.jpg,../Dataset/game1/Clip12/Label.csv,0017.jpg,1,707.0,269.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0018.jpg,../Dataset/game1/Clip12/Label.csv,0018.jpg,1,703.0,266.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0019.jpg,../Dataset/game1/Clip12/Label.csv,0019.jpg,1,702.0,266.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0020.jpg,../Dataset/game1/Clip12/Label.csv,0020.jpg,1,701.0,267.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0021.jpg,../Dataset/game1/Clip12/Label.csv,0021.jpg,1,700.0,270.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0022.jpg,../Dataset/game1/Clip12/Label.csv,0022.jpg,1,697.0,274.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0023.jpg,../Dataset/game1/Clip12/Label.csv,0023.jpg,1,697.0,278.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0024.jpg,../Dataset/game1/Clip12/Label.csv,0024.jpg,2,696.0,282.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0025.jpg,../Dataset/game1/Clip12/Label.csv,0025.jpg,1,694.0,291.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0026.jpg,../Dataset/game1/Clip12/Label.csv,0026.jpg,1,692.0,301.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0027.jpg,../Dataset/game1/Clip12/Label.csv,0027.jpg,1,691.0,307.0,1,train
game1,Clip12,../Dataset/game1/Clip12/0028.jpg,../Dataset/game1/Clip12/Label.csv,0028.jpg,2,675.0,284.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0029.jpg,../Dataset/game1/Clip12/Label.csv,0029.jpg,1,665.0,267.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0030.jpg,../Dataset/game1/Clip12/Label.csv,0030.jpg,1,653.0,257.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0031.jpg,../Dataset/game1/Clip12/Label.csv,0031.jpg,2,643.0,249.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0032.jpg,../Dataset/game1/Clip12/Label.csv,0032.jpg,1,632.0,242.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0033.jpg,../Dataset/game1/Clip12/Label.csv,0033.jpg,1,620.0,238.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0034.jpg,../Dataset/game1/Clip12/Label.csv,0034.jpg,1,613.0,237.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0035.jpg,../Dataset/game1/Clip12/Label.csv,0035.jpg,1,603.0,238.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0036.jpg,../Dataset/game1/Clip12/Label.csv,0036.jpg,1,593.0,241.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0037.jpg,../Dataset/game1/Clip12/Label.csv,0037.jpg,1,582.0,243.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0038.jpg,../Dataset/game1/Clip12/Label.csv,0038.jpg,2,573.0,247.0,2,train
game1,Clip12,../Dataset/game1/Clip12/0039.jpg,../Dataset/game1/Clip12/Label.csv,0039.jpg,1,568.0,231.0,2,train
game1,Clip12,../Dataset/game1/Clip12/0040.jpg,../Dataset/game1/Clip12/Label.csv,0040.jpg,1,563.0,217.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0041.jpg,../Dataset/game1/Clip12/Label.csv,0041.jpg,1,560.0,196.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0042.jpg,../Dataset/game1/Clip12/Label.csv,0042.jpg,1,556.0,181.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0043.jpg,../Dataset/game1/Clip12/Label.csv,0043.jpg,1,551.0,171.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0044.jpg,../Dataset/game1/Clip12/Label.csv,0044.jpg,1,549.0,155.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0045.jpg,../Dataset/game1/Clip12/Label.csv,0045.jpg,1,545.0,147.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0046.jpg,../Dataset/game1/Clip12/Label.csv,0046.jpg,1,540.0,136.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0047.jpg,../Dataset/game1/Clip12/Label.csv,0047.jpg,1,536.0,127.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0048.jpg,../Dataset/game1/Clip12/Label.csv,0048.jpg,1,531.0,123.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0049.jpg,../Dataset/game1/Clip12/Label.csv,0049.jpg,1,532.0,119.0,1,train
game1,Clip12,../Dataset/game1/Clip12/0050.jpg,../Dataset/game1/Clip12/Label.csv,0050.jpg,1,534.0,120.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0051.jpg,../Dataset/game1/Clip12/Label.csv,0051.jpg,1,536.0,120.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0052.jpg,../Dataset/game1/Clip12/Label.csv,0052.jpg,1,537.0,124.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0053.jpg,../Dataset/game1/Clip12/Label.csv,0053.jpg,1,541.0,123.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0054.jpg,../Dataset/game1/Clip12/Label.csv,0054.jpg,1,540.0,125.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0055.jpg,../Dataset/game1/Clip12/Label.csv,0055.jpg,1,545.0,130.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0056.jpg,../Dataset/game1/Clip12/Label.csv,0056.jpg,1,546.0,132.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0057.jpg,../Dataset/game1/Clip12/Label.csv,0057.jpg,1,547.0,136.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0058.jpg,../Dataset/game1/Clip12/Label.csv,0058.jpg,1,550.0,139.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0059.jpg,../Dataset/game1/Clip12/Label.csv,0059.jpg,1,552.0,145.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0060.jpg,../Dataset/game1/Clip12/Label.csv,0060.jpg,2,556.0,151.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0061.jpg,../Dataset/game1/Clip12/Label.csv,0061.jpg,1,558.0,156.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0062.jpg,../Dataset/game1/Clip12/Label.csv,0062.jpg,1,560.0,164.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0063.jpg,../Dataset/game1/Clip12/Label.csv,0063.jpg,2,563.0,173.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0064.jpg,../Dataset/game1/Clip12/Label.csv,0064.jpg,1,566.0,181.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0065.jpg,../Dataset/game1/Clip12/Label.csv,0065.jpg,1,568.0,190.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0066.jpg,../Dataset/game1/Clip12/Label.csv,0066.jpg,1,571.0,200.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0067.jpg,../Dataset/game1/Clip12/Label.csv,0067.jpg,1,572.0,210.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0068.jpg,../Dataset/game1/Clip12/Label.csv,0068.jpg,1,574.0,222.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0069.jpg,../Dataset/game1/Clip12/Label.csv,0069.jpg,1,576.0,235.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0070.jpg,../Dataset/game1/Clip12/Label.csv,0070.jpg,2,579.0,248.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0071.jpg,../Dataset/game1/Clip12/Label.csv,0071.jpg,1,581.0,265.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0072.jpg,../Dataset/game1/Clip12/Label.csv,0072.jpg,1,584.0,280.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0073.jpg,../Dataset/game1/Clip12/Label.csv,0073.jpg,1,585.0,296.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0074.jpg,../Dataset/game1/Clip12/Label.csv,0074.jpg,1,590.0,316.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0075.jpg,../Dataset/game1/Clip12/Label.csv,0075.jpg,1,591.0,335.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0076.jpg,../Dataset/game1/Clip12/Label.csv,0076.jpg,1,593.0,356.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0077.jpg,../Dataset/game1/Clip12/Label.csv,0077.jpg,1,596.0,379.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0078.jpg,../Dataset/game1/Clip12/Label.csv,0078.jpg,1,597.0,397.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0079.jpg,../Dataset/game1/Clip12/Label.csv,0079.jpg,1,601.0,427.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0080.jpg,../Dataset/game1/Clip12/Label.csv,0080.jpg,2,605.0,455.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0081.jpg,../Dataset/game1/Clip12/Label.csv,0081.jpg,1,607.0,480.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0082.jpg,../Dataset/game1/Clip12/Label.csv,0082.jpg,1,609.0,486.0,2,train
game1,Clip12,../Dataset/game1/Clip12/0083.jpg,../Dataset/game1/Clip12/Label.csv,0083.jpg,1,610.0,484.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0084.jpg,../Dataset/game1/Clip12/Label.csv,0084.jpg,3,610.0,481.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0085.jpg,../Dataset/game1/Clip12/Label.csv,0085.jpg,1,613.0,477.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0086.jpg,../Dataset/game1/Clip12/Label.csv,0086.jpg,1,612.0,477.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0087.jpg,../Dataset/game1/Clip12/Label.csv,0087.jpg,1,614.0,476.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0088.jpg,../Dataset/game1/Clip12/Label.csv,0088.jpg,1,614.0,479.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0089.jpg,../Dataset/game1/Clip12/Label.csv,0089.jpg,1,615.0,479.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0090.jpg,../Dataset/game1/Clip12/Label.csv,0090.jpg,1,617.0,485.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0091.jpg,../Dataset/game1/Clip12/Label.csv,0091.jpg,1,617.0,491.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0092.jpg,../Dataset/game1/Clip12/Label.csv,0092.jpg,1,619.0,497.0,1,train
game1,Clip12,../Dataset/game1/Clip12/0093.jpg,../Dataset/game1/Clip12/Label.csv,0093.jpg,1,641.0,440.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0094.jpg,../Dataset/game1/Clip12/Label.csv,0094.jpg,1,657.0,387.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0095.jpg,../Dataset/game1/Clip12/Label.csv,0095.jpg,1,676.0,346.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0096.jpg,../Dataset/game1/Clip12/Label.csv,0096.jpg,1,688.0,311.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0097.jpg,../Dataset/game1/Clip12/Label.csv,0097.jpg,2,701.0,284.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0098.jpg,../Dataset/game1/Clip12/Label.csv,0098.jpg,1,714.0,257.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0099.jpg,../Dataset/game1/Clip12/Label.csv,0099.jpg,1,723.0,241.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0100.jpg,../Dataset/game1/Clip12/Label.csv,0100.jpg,1,733.0,222.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0101.jpg,../Dataset/game1/Clip12/Label.csv,0101.jpg,1,738.0,211.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0102.jpg,../Dataset/game1/Clip12/Label.csv,0102.jpg,1,747.0,200.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0103.jpg,../Dataset/game1/Clip12/Label.csv,0103.jpg,1,752.0,191.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0104.jpg,../Dataset/game1/Clip12/Label.csv,0104.jpg,1,756.0,188.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0105.jpg,../Dataset/game1/Clip12/Label.csv,0105.jpg,1,761.0,182.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0106.jpg,../Dataset/game1/Clip12/Label.csv,0106.jpg,1,767.0,179.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0107.jpg,../Dataset/game1/Clip12/Label.csv,0107.jpg,1,772.0,177.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0108.jpg,../Dataset/game1/Clip12/Label.csv,0108.jpg,1,777.0,179.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0109.jpg,../Dataset/game1/Clip12/Label.csv,0109.jpg,1,780.0,178.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0110.jpg,../Dataset/game1/Clip12/Label.csv,0110.jpg,1,782.0,181.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0111.jpg,../Dataset/game1/Clip12/Label.csv,0111.jpg,1,785.0,186.0,2,train
game1,Clip12,../Dataset/game1/Clip12/0112.jpg,../Dataset/game1/Clip12/Label.csv,0112.jpg,2,787.0,171.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0113.jpg,../Dataset/game1/Clip12/Label.csv,0113.jpg,1,789.0,159.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0114.jpg,../Dataset/game1/Clip12/Label.csv,0114.jpg,1,790.0,148.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0115.jpg,../Dataset/game1/Clip12/Label.csv,0115.jpg,1,791.0,136.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0116.jpg,../Dataset/game1/Clip12/Label.csv,0116.jpg,1,792.0,129.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0117.jpg,../Dataset/game1/Clip12/Label.csv,0117.jpg,1,794.0,120.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0118.jpg,../Dataset/game1/Clip12/Label.csv,0118.jpg,2,794.0,116.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0119.jpg,../Dataset/game1/Clip12/Label.csv,0119.jpg,1,796.0,109.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0120.jpg,../Dataset/game1/Clip12/Label.csv,0120.jpg,1,798.0,104.0,0,train
game1,Clip12,../Dataset/game1/Clip12/0121.jpg,../Dataset/game1/Clip12/Label.csv,0121.jpg,1,799.0,102.0,0,train
